variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,baseline_logprob,ablated_logprob,delta_logprob
alias,101235,8192,8192,0.1,419257,22,9,-1.919932206471761,-1.9195839564005535,0.00034825007120753426
alias,101235,8192,8192,0.1,419257,17,7,-1.919932206471761,-1.8780016899108887,0.04193051656087232
alias,101235,8192,8192,0.1,419257,21,7,-1.919932206471761,-1.8991812070210774,0.020750999450683594
alias,101235,8192,8192,0.1,419257,20,8,-1.919932206471761,-2.0030296643575034,-0.08309745788574241
alias,101235,8192,8192,0.1,419257,22,8,-1.919932206471761,-1.9199388821919758,-6.67572021484375e-06
alias,101235,8192,8192,0.1,419257,17,10,-1.919932206471761,-1.9923473993937175,-0.07241519292195653
alias,101235,8192,8192,0.1,419257,21,3,-1.919932206471761,-1.96144437789917,-0.04151217142740893
alias,101235,8192,8192,0.1,419257,22,2,-1.919932206471761,-1.9095773696899414,0.010354836781819587
alias,101235,8192,8192,0.1,419257,20,6,-1.919932206471761,-1.971871058146159,-0.051938851674397934
alias,101235,8192,8192,0.1,419257,21,1,-1.919932206471761,-1.9511435826619465,-0.031211376190185547
alias,101235,8192,8192,0.1,419257,22,0,-1.919932206471761,-1.9926306406656902,-0.07269843419392918
alias,101235,8192,8192,0.1,419257,22,5,-1.919932206471761,-1.846962292989095,0.07296991348266602
alias,101235,8192,8192,0.1,419257,21,0,-1.919932206471761,-1.9717307090759277,-0.05179850260416674
alias,101235,8192,8192,0.1,419257,17,9,-1.919932206471761,-1.9298685391743977,-0.009936332702636719
alias,101235,8192,8192,0.1,419257,22,3,-1.919932206471761,-1.919584592183431,0.0003476142883300781
alias,101235,8192,8192,0.1,419257,17,11,-1.919932206471761,-1.8989089330037434,0.021023273468017578
alias,101235,8192,8192,0.1,419257,22,4,-1.919932206471761,-1.9824535051981609,-0.06252129872639989
alias,101235,8192,8192,0.1,419257,22,1,-1.919932206471761,-1.930370807647705,-0.010438601175944084
alias,101236,8192,8192,0.1,896301,21,11,-1.7837336858113606,-2.055691401163737,-0.27195771535237623
alias,101236,8192,8192,0.1,896301,22,7,-1.7837336858113606,-1.8778874079386394,-0.0941537221272788
alias,101236,8192,8192,0.1,896301,18,3,-1.7837336858113606,-1.836605707804362,-0.05287202199300145
alias,101236,8192,8192,0.1,896301,20,9,-1.7837336858113606,-1.7316322326660156,0.05210145314534498
alias,101236,8192,8192,0.1,896301,17,3,-1.7837336858113606,-1.7732083002726238,0.010525385538736831
alias,101236,8192,8192,0.1,896301,22,10,-1.7837336858113606,-1.8150758743286133,-0.03134218851725268
alias,101236,8192,8192,0.1,896301,23,4,-1.7837336858113606,-1.8150027592976887,-0.031269073486328125
alias,101236,8192,8192,0.1,896301,20,3,-1.7837336858113606,-1.8359305063883464,-0.052196820576985825
alias,101236,8192,8192,0.1,896301,0,3,-1.7837336858113606,-1.783831278483073,-9.759267171238761e-05
alias,101236,8192,8192,0.1,896301,0,6,-1.7837336858113606,-1.8348105748494465,-0.05107688903808594
alias,101236,8192,8192,0.1,896301,0,4,-1.7837336858113606,-1.7526273727416992,0.031106313069661384
alias,101236,8192,8192,0.1,896301,0,7,-1.7837336858113606,-1.7525415420532227,0.031192143758137947
alias,101236,8192,8192,0.1,896301,0,8,-1.7837336858113606,-1.762264569600423,0.0214691162109375
alias,101236,8192,8192,0.1,896301,21,9,-1.7837336858113606,-1.7421865463256836,0.04154713948567701
alias,101236,8192,8192,0.1,896301,20,2,-1.7837336858113606,-1.7628974914550781,0.020836194356282478
alias,101236,8192,8192,0.1,896301,19,1,-1.7837336858113606,-1.7629753748575847,0.020758310953775894
alias,101236,8192,8192,0.1,896301,20,5,-1.7837336858113606,-1.794267972310384,-0.010534286499023438
alias,101236,8192,8192,0.1,896301,0,11,-1.7837336858113606,-1.7314338684082031,0.05229981740315748
alias,101236,8192,8192,0.1,896301,0,2,-1.7837336858113606,-1.7732073465983074,0.010526339213053237
alias,101236,8192,8192,0.1,896301,0,10,-1.7837336858113606,-1.8452564875284831,-0.061522801717122544
alias,101236,8192,8192,0.1,896301,0,0,-1.7837336858113606,-1.7430330912272136,0.04070059458414699
alias,101236,8192,8192,0.1,896301,0,1,-1.7837336858113606,-1.7420056660970051,0.04172801971435547
alias,101236,8192,8192,0.1,896301,20,11,-1.7837336858113606,-1.7837931315104167,-5.944569905613761e-05
alias,101236,8192,8192,0.1,896301,0,5,-1.7837336858113606,-1.773447036743164,0.01028664906819654
alias,101236,8192,8192,0.1,896301,18,1,-1.7837336858113606,-1.7422418594360352,0.04149182637532545
alias,101236,8192,8192,0.1,896301,23,8,-1.7837336858113606,-1.773342768351237,0.01039091746012355
alias,101236,8192,8192,0.1,896301,20,10,-1.7837336858113606,-1.7839256922403972,-0.00019200642903660636
alias,101236,8192,8192,0.1,896301,17,6,-1.7837336858113606,-1.7736825942993164,0.010051091512044197
alias,101236,8192,8192,0.1,896301,20,0,-1.7837336858113606,-1.7733720143636067,0.010361671447753906
alias,101236,8192,8192,0.1,896301,21,4,-1.7837336858113606,-1.80455748240153,-0.02082379659016942
alias,101236,8192,8192,0.1,896301,18,7,-1.7837336858113606,-1.794277826944987,-0.01054414113362645
alias,101236,8192,8192,0.1,896301,21,8,-1.7837336858113606,-1.7419106165568035,0.041823069254557144
alias,101236,8192,8192,0.1,896301,20,1,-1.7837336858113606,-1.76288636525472,0.020847320556640625
alias,101236,8192,8192,0.1,896301,21,10,-1.7837336858113606,-1.8462479909261067,-0.0625143051147461
alias,101236,8192,8192,0.1,896301,22,6,-1.7837336858113606,-1.7837378184000652,-4.132588704575113e-06
alias,101236,8192,8192,0.1,896301,17,8,-1.7837336858113606,-1.7524277369181316,0.03130594889322902
alias,101236,8192,8192,0.1,896301,20,7,-1.7837336858113606,-1.9086589813232422,-0.12492529551188158
alias,101236,8192,8192,0.1,896301,21,5,-1.7837336858113606,-1.8253723780314128,-0.04163869222005223
alias,101236,8192,8192,0.1,896301,21,6,-1.7837336858113606,-1.804229736328125,-0.020496050516764397
alias,101236,8192,8192,0.1,896301,22,11,-1.7837336858113606,-1.773384730021159,0.010348955790201675
alias,101236,8192,8192,0.1,896301,17,2,-1.7837336858113606,-1.77344544728597,0.010288238525390625
alias,101236,8192,8192,0.1,896301,20,4,-1.7837336858113606,-1.7421639760335286,0.04156970977783203
alias,101236,8192,8192,0.1,896301,21,2,-1.7837336858113606,-1.7940711975097656,-0.010337511698405022
alias,101236,8192,8192,0.1,896301,22,9,-1.7837336858113606,-1.7838160196940105,-8.233388264988761e-05
alias,101236,8192,8192,0.1,896301,17,7,-1.7837336858113606,-1.742087999979655,0.04164568583170558
alias,101236,8192,8192,0.1,896301,21,7,-1.7837336858113606,-1.7629631360371907,0.020770549774169922
alias,101236,8192,8192,0.1,896301,20,8,-1.7837336858113606,-1.741850217183431,0.04188346862792969
alias,101236,8192,8192,0.1,896301,22,8,-1.7837336858113606,-1.7629607518513997,0.020772933959960938
alias,101236,8192,8192,0.1,896301,17,10,-1.7837336858113606,-1.8562860488891602,-0.07255236307779955
alias,101236,8192,8192,0.1,896301,21,3,-1.7837336858113606,-1.8252086639404297,-0.041474978129069084
alias,101236,8192,8192,0.1,896301,22,2,-1.7837336858113606,-1.762987454732259,0.020746231079101562
alias,101236,8192,8192,0.1,896301,20,6,-1.7837336858113606,-1.804456075032552,-0.020722389221191406
alias,101236,8192,8192,0.1,896301,21,1,-1.7837336858113606,-1.8253615697224934,-0.04162788391113281
alias,101236,8192,8192,0.1,896301,22,0,-1.7837336858113606,-1.856684684753418,-0.07295099894205737
alias,101236,8192,8192,0.1,896301,22,5,-1.7837336858113606,-1.7318331400553386,0.05190054575602199
alias,101236,8192,8192,0.1,896301,21,0,-1.7837336858113606,-1.8254028956095378,-0.04166920979817723
alias,101236,8192,8192,0.1,896301,17,9,-1.7837336858113606,-1.7732477188110352,0.010485967000325447
alias,101236,8192,8192,0.1,896301,22,3,-1.7837336858113606,-1.7837384541829426,-4.76837158203125e-06
alias,101236,8192,8192,0.1,896301,17,11,-1.7837336858113606,-1.7525437672932942,0.031189918518066406
alias,101236,8192,8192,0.1,896301,22,4,-1.7837336858113606,-1.8046960830688477,-0.020962397257487053
alias,101236,8192,8192,0.1,896301,22,1,-1.7837336858113606,-1.7837661107381184,-3.24249267578125e-05
alias,101237,8192,8192,0.1,847571,21,11,-1.7244116465250652,-2.0494887034098306,-0.3250770568847654
alias,101237,8192,8192,0.1,847571,22,7,-1.7244116465250652,-1.8808739980061848,-0.15646235148111964
alias,101237,8192,8192,0.1,847571,18,3,-1.7244116465250652,-1.8414424260457356,-0.11703077952067042
alias,101237,8192,8192,0.1,847571,20,9,-1.7244116465250652,-1.7253700892130535,-0.0009584426879882812
alias,101237,8192,8192,0.1,847571,17,3,-1.7244116465250652,-1.7759679158528645,-0.05155626932779933
alias,101237,8192,8192,0.1,847571,22,10,-1.7244116465250652,-1.7870362599690754,-0.06262461344401027
alias,101237,8192,8192,0.1,847571,23,4,-1.7244116465250652,-1.7452700932820637,-0.02085844675699855
alias,101237,8192,8192,0.1,847571,20,3,-1.7244116465250652,-1.807350476582845,-0.0829388300577798
alias,101237,8192,8192,0.1,847571,0,3,-1.7244116465250652,-1.7569538752237956,-0.03254222869873047
alias,101237,8192,8192,0.1,847571,0,6,-1.7244116465250652,-1.8135430018107097,-0.08913135528564453
alias,101237,8192,8192,0.1,847571,0,4,-1.7244116465250652,-1.75505797068278,-0.030646324157714844
alias,101237,8192,8192,0.1,847571,0,7,-1.7244116465250652,-1.7447754542032878,-0.020363807678222656
alias,101237,8192,8192,0.1,847571,0,8,-1.7244116465250652,-1.7537689208984375,-0.029357274373372322
alias,101237,8192,8192,0.1,847571,21,9,-1.7244116465250652,-1.734827995300293,-0.01041634877522779
alias,101237,8192,8192,0.1,847571,20,2,-1.7244116465250652,-1.755324363708496,-0.030912717183430916
alias,101237,8192,8192,0.1,847571,19,1,-1.7244116465250652,-1.7555449803670247,-0.031133333841959487
alias,101237,8192,8192,0.1,847571,20,5,-1.7244116465250652,-1.766043980916341,-0.041632334391275894
alias,101237,8192,8192,0.1,847571,0,11,-1.7244116465250652,-1.7429332733154297,-0.01852162679036451
alias,101237,8192,8192,0.1,847571,0,2,-1.7244116465250652,-1.7459497451782227,-0.021538098653157478
alias,101237,8192,8192,0.1,847571,0,10,-1.7244116465250652,-1.8243109385172527,-0.0998992919921875
alias,101237,8192,8192,0.1,847571,0,0,-1.7244116465250652,-1.7137819925944011,0.010629653930664062
alias,101237,8192,8192,0.1,847571,0,1,-1.7244116465250652,-1.7764218648274739,-0.052010218302408706
alias,101237,8192,8192,0.1,847571,20,11,-1.7244116465250652,-1.766018231709798,-0.041606585184732925
alias,101237,8192,8192,0.1,847571,0,5,-1.7244116465250652,-1.7770414352416992,-0.05262978871663404
alias,101237,8192,8192,0.1,847571,18,1,-1.7244116465250652,-1.7233937581380208,0.0010178883870444189
alias,101237,8192,8192,0.1,847571,23,8,-1.7244116465250652,-1.7447875340779622,-0.020375887552896987
alias,101237,8192,8192,0.1,847571,20,10,-1.7244116465250652,-1.7346525192260742,-0.01024087270100904
alias,101237,8192,8192,0.1,847571,17,6,-1.7244116465250652,-1.7775243123372395,-0.05311266581217433
alias,101237,8192,8192,0.1,847571,20,0,-1.7244116465250652,-1.7556463877360027,-0.0312347412109375
alias,101237,8192,8192,0.1,847571,21,4,-1.7244116465250652,-1.7660808563232422,-0.04166920979817701
alias,101237,8192,8192,0.1,847571,18,7,-1.7244116465250652,-1.7552064259847004,-0.03079477945963527
alias,101237,8192,8192,0.1,847571,21,8,-1.7244116465250652,-1.7243274052937825,8.424123128270011e-05
alias,101237,8192,8192,0.1,847571,20,1,-1.7244116465250652,-1.7554651896158855,-0.031053543090820312
alias,101237,8192,8192,0.1,847571,21,10,-1.7244116465250652,-1.8178224563598633,-0.0934108098347981
alias,101237,8192,8192,0.1,847571,22,6,-1.7244116465250652,-1.766005516052246,-0.041593869527180916
alias,101237,8192,8192,0.1,847571,17,8,-1.7244116465250652,-1.7351703643798828,-0.010758717854817634
alias,101237,8192,8192,0.1,847571,20,7,-1.7244116465250652,-1.9016262690226238,-0.1772146224975586
alias,101237,8192,8192,0.1,847571,21,5,-1.7244116465250652,-1.797132174173991,-0.07272052764892578
alias,101237,8192,8192,0.1,847571,21,6,-1.7244116465250652,-1.7652769088745117,-0.04086526234944654
alias,101237,8192,8192,0.1,847571,22,11,-1.7244116465250652,-1.724339485168457,7.216135660814693e-05
alias,101237,8192,8192,0.1,847571,17,2,-1.7244116465250652,-1.756394386291504,-0.03198273976643873
alias,101237,8192,8192,0.1,847571,20,4,-1.7244116465250652,-1.7040023803710938,0.020409266153971428
alias,101237,8192,8192,0.1,847571,21,2,-1.7244116465250652,-1.7550519307454426,-0.030640284220377456
alias,101237,8192,8192,0.1,847571,22,9,-1.7244116465250652,-1.7243277231852214,8.392333984375e-05
alias,101237,8192,8192,0.1,847571,17,7,-1.7244116465250652,-1.724448521931966,-3.687540690089364e-05
alias,101237,8192,8192,0.1,847571,21,7,-1.7244116465250652,-1.7451915740966797,-0.02077992757161451
alias,101237,8192,8192,0.1,847571,20,8,-1.7244116465250652,-1.776241938273112,-0.051830291748046875
alias,101237,8192,8192,0.1,847571,22,8,-1.7244116465250652,-1.7451718648274739,-0.020760218302408706
alias,101237,8192,8192,0.1,847571,17,10,-1.7244116465250652,-1.8168681462605794,-0.09245649973551417
alias,101237,8192,8192,0.1,847571,21,3,-1.7244116465250652,-1.7762524286905925,-0.051840782165527344
alias,101237,8192,8192,0.1,847571,22,2,-1.7244116465250652,-1.734649658203125,-0.010238011678059822
alias,101237,8192,8192,0.1,847571,20,6,-1.7244116465250652,-1.7967297236124675,-0.07231807708740234
alias,101237,8192,8192,0.1,847571,21,1,-1.7244116465250652,-1.8073053359985352,-0.08289368947346998
alias,101237,8192,8192,0.1,847571,22,0,-1.7244116465250652,-1.8180818557739258,-0.0936702092488606
alias,101237,8192,8192,0.1,847571,22,5,-1.7244116465250652,-1.703932762145996,0.020478884379069084
alias,101237,8192,8192,0.1,847571,21,0,-1.7244116465250652,-1.7867104212443035,-0.06229877471923828
alias,101237,8192,8192,0.1,847571,17,9,-1.7244116465250652,-1.7658672332763672,-0.04145558675130201
alias,101237,8192,8192,0.1,847571,22,3,-1.7244116465250652,-1.7452882130940754,-0.02087656656901027
alias,101237,8192,8192,0.1,847571,17,11,-1.7244116465250652,-1.7150061925252278,0.009405453999837388
alias,101237,8192,8192,0.1,847571,22,4,-1.7244116465250652,-1.7975711822509766,-0.07315953572591138
alias,101237,8192,8192,0.1,847571,22,1,-1.7244116465250652,-1.7452402114868164,-0.020828564961751228
alias,101238,8192,8193,0.1,223928,21,11,-1.9181777636210124,-2.12715212504069,-0.2089743614196775
alias,101238,8192,8193,0.1,223928,22,7,-1.9181777636210124,-1.8452784220377605,0.07289934158325195
alias,101238,8192,8193,0.1,223928,18,3,-1.9181777636210124,-1.9820278485616047,-0.0638500849405923
alias,101238,8192,8193,0.1,223928,20,9,-1.9181777636210124,-1.897239367167155,0.020938396453857422
alias,101238,8192,8193,0.1,223928,17,3,-1.9181777636210124,-1.8562200864156086,0.061957677205403794
alias,101238,8192,8193,0.1,223928,22,10,-1.9181777636210124,-1.9390201568603516,-0.02084239323933912
alias,101238,8192,8193,0.1,223928,23,4,-1.9181777636210124,-1.9183478355407715,-0.00017007191975904057
alias,101238,8192,8193,0.1,223928,20,3,-1.9181777636210124,-1.9183642069498699,-0.00018644332885742188
alias,101238,8192,8193,0.1,223928,0,3,-1.9181777636210124,-1.928679625193278,-0.010501861572265625
alias,101238,8192,8193,0.1,223928,0,6,-1.9181777636210124,-2.0134572982788086,-0.09527953465779615
alias,101238,8192,8193,0.1,223928,0,4,-1.9181777636210124,-1.9184128443400066,-0.00023508071899414062
alias,101238,8192,8193,0.1,223928,0,7,-1.9181777636210124,-1.8970925013224285,0.021085262298583984
alias,101238,8192,8193,0.1,223928,0,8,-1.9181777636210124,-1.9176788330078125,0.0004989306131999438
alias,101238,8192,8193,0.1,223928,21,9,-1.9181777636210124,-1.8454658190409343,0.07271194458007812
alias,101238,8192,8193,0.1,223928,20,2,-1.9181777636210124,-1.897222359975179,0.02095540364583348
alias,101238,8192,8193,0.1,223928,19,1,-1.9181777636210124,-1.897519588470459,0.02065817515055346
alias,101238,8192,8193,0.1,223928,20,5,-1.9181777636210124,-1.8972498575846355,0.020927906036376953
alias,101238,8192,8193,0.1,223928,0,11,-1.9181777636210124,-1.8969677289326985,0.02121003468831395
alias,101238,8192,8193,0.1,223928,0,2,-1.9181777636210124,-1.9389511744181316,-0.02077341079711914
alias,101238,8192,8193,0.1,223928,0,10,-1.9181777636210124,-1.939665158589681,-0.021487394968668472
alias,101238,8192,8193,0.1,223928,0,0,-1.9181777636210124,-1.8871248563130696,0.031052907307942856
alias,101238,8192,8193,0.1,223928,0,1,-1.9181777636210124,-1.8973623911539714,0.020815372467041016
alias,101238,8192,8193,0.1,223928,20,11,-1.9181777636210124,-1.8975094159444172,0.0206683476765952
alias,101238,8192,8193,0.1,223928,0,5,-1.9181777636210124,-1.9178566932678223,0.0003210703531901782
alias,101238,8192,8193,0.1,223928,18,1,-1.9181777636210124,-1.8657471338907878,0.05243062973022461
alias,101238,8192,8193,0.1,223928,23,8,-1.9181777636210124,-1.886922041575114,0.03125572204589844
alias,101238,8192,8193,0.1,223928,20,10,-1.9181777636210124,-1.8973461786905925,0.020831584930419922
alias,101238,8192,8193,0.1,223928,17,6,-1.9181777636210124,-1.9286317825317383,-0.010454018910725837
alias,101238,8192,8193,0.1,223928,20,0,-1.9181777636210124,-1.9180604616800945,0.00011730194091796875
alias,101238,8192,8193,0.1,223928,21,4,-1.9181777636210124,-1.9181958834330242,-1.811981201171875e-05
alias,101238,8192,8193,0.1,223928,18,7,-1.9181777636210124,-1.9180224736531575,0.00015528996785496574
alias,101238,8192,8193,0.1,223928,21,8,-1.9181777636210124,-1.8558603922526042,0.0623173713684082
alias,101238,8192,8193,0.1,223928,20,1,-1.9181777636210124,-1.8972274462382,0.0209503173828125
alias,101238,8192,8193,0.1,223928,21,10,-1.9181777636210124,-1.9597198168436687,-0.04154205322265625
alias,101238,8192,8193,0.1,223928,22,6,-1.9181777636210124,-1.8973561922709148,0.020821571350097656
alias,101238,8192,8193,0.1,223928,17,8,-1.9181777636210124,-1.8871157964070637,0.031061967213948716
alias,101238,8192,8193,0.1,223928,20,7,-1.9181777636210124,-2.0756754875183105,-0.1574977238972981
alias,101238,8192,8193,0.1,223928,21,5,-1.9181777636210124,-1.9390182495117188,-0.020840485890706306
alias,101238,8192,8193,0.1,223928,21,6,-1.9181777636210124,-1.9387720425923665,-0.02059427897135402
alias,101238,8192,8193,0.1,223928,22,11,-1.9181777636210124,-1.897344430287679,0.02083333333333348
alias,101238,8192,8193,0.1,223928,17,2,-1.9181777636210124,-1.8874972661336262,0.030680497487386216
alias,101238,8192,8193,0.1,223928,20,4,-1.9181777636210124,-1.876852035522461,0.041325728098551506
alias,101238,8192,8193,0.1,223928,21,2,-1.9181777636210124,-1.8870816230773926,0.031096140543619866
alias,101238,8192,8193,0.1,223928,22,9,-1.9181777636210124,-1.8869380950927734,0.031239668528239006
alias,101238,8192,8193,0.1,223928,17,7,-1.9181777636210124,-1.8659927050272624,0.05218505859375
alias,101238,8192,8193,0.1,223928,21,7,-1.9181777636210124,-1.8973406155904133,0.020837148030599106
alias,101238,8192,8193,0.1,223928,20,8,-1.9181777636210124,-1.9805684089660645,-0.06239064534505201
alias,101238,8192,8193,0.1,223928,22,8,-1.9181777636210124,-1.8973463376363118,0.02083142598470067
alias,101238,8192,8193,0.1,223928,17,10,-1.9181777636210124,-1.959818998972575,-0.0416412353515625
alias,101238,8192,8193,0.1,223928,21,3,-1.9181777636210124,-1.9286030133565266,-0.010425249735514175
alias,101238,8192,8193,0.1,223928,22,2,-1.9181777636210124,-1.8975229263305664,0.020654837290446038
alias,101238,8192,8193,0.1,223928,20,6,-1.9181777636210124,-1.949477195739746,-0.03129943211873365
alias,101238,8192,8193,0.1,223928,21,1,-1.9181777636210124,-1.9183489481608074,-0.00017118453979492188
alias,101238,8192,8193,0.1,223928,22,0,-1.9181777636210124,-1.9702882766723633,-0.05211051305135084
alias,101238,8192,8193,0.1,223928,22,5,-1.9181777636210124,-1.8141773541768391,0.10400040944417333
alias,101238,8192,8193,0.1,223928,21,0,-1.9181777636210124,-1.9598698616027832,-0.04169209798177076
alias,101238,8192,8193,0.1,223928,17,9,-1.9181777636210124,-1.8975256284077961,0.020652135213216294
alias,101238,8192,8193,0.1,223928,22,3,-1.9181777636210124,-1.8765158653259277,0.04166189829508471
alias,101238,8192,8193,0.1,223928,17,11,-1.9181777636210124,-1.855711301167806,0.06246646245320653
alias,101238,8192,8193,0.1,223928,22,4,-1.9181777636210124,-2.0015276273091636,-0.08334986368815112
alias,101238,8192,8193,0.1,223928,22,1,-1.9181777636210124,-1.9079394340515137,0.010238329569498772
alias,101239,8192,8192,0.1,548522,21,11,-1.8470934232076008,-1.9004755020141602,-0.05338207880655932
alias,101239,8192,8192,0.1,548522,22,7,-1.8470934232076008,-1.8679798444112141,-0.02088642120361328
alias,101239,8192,8192,0.1,548522,18,3,-1.8470934232076008,-1.9530941645304363,-0.10600074132283543
alias,101239,8192,8192,0.1,548522,20,9,-1.8470934232076008,-1.8995752334594727,-0.05248181025187182
alias,101239,8192,8192,0.1,548522,17,3,-1.8470934232076008,-1.8257617950439453,0.021331628163655525
alias,101239,8192,8192,0.1,548522,22,10,-1.8470934232076008,-1.8369169235229492,0.010176499684651619
alias,101239,8192,8192,0.1,548522,23,4,-1.8470934232076008,-1.867813269297282,-0.020719846089681138
alias,101239,8192,8192,0.1,548522,20,3,-1.8470934232076008,-1.8577429453531902,-0.01064952214558934
alias,101239,8192,8192,0.1,548522,0,3,-1.8470934232076008,-1.8267475763956706,0.02034584681193019
alias,101239,8192,8192,0.1,548522,0,6,-1.8470934232076008,-1.9278270403544109,-0.08073361714681004
alias,101239,8192,8192,0.1,548522,0,4,-1.8470934232076008,-1.8367940584818523,0.01029936472574855
alias,101239,8192,8192,0.1,548522,0,7,-1.8470934232076008,-1.8364847501118977,0.010608673095703125
alias,101239,8192,8192,0.1,548522,0,8,-1.8470934232076008,-1.825515588124593,0.021577835083007812
alias,101239,8192,8192,0.1,548522,21,9,-1.8470934232076008,-1.816420555114746,0.030672868092854744
alias,101239,8192,8192,0.1,548522,20,2,-1.8470934232076008,-1.8158823649088542,0.031211058298746597
alias,101239,8192,8192,0.1,548522,19,1,-1.8470934232076008,-1.8368822733561199,0.010211149851480972
alias,101239,8192,8192,0.1,548522,20,5,-1.8470934232076008,-1.878648281097412,-0.03155485788981127
alias,101239,8192,8192,0.1,548522,0,11,-1.8470934232076008,-1.7941293716430664,0.05296405156453443
alias,101239,8192,8192,0.1,548522,0,2,-1.8470934232076008,-1.8369026184082031,0.010190804799397712
alias,101239,8192,8192,0.1,548522,0,10,-1.8470934232076008,-1.917665958404541,-0.07057253519694018
alias,101239,8192,8192,0.1,548522,0,0,-1.8470934232076008,-1.8155148824055989,0.03157854080200195
alias,101239,8192,8192,0.1,548522,0,1,-1.8470934232076008,-1.8150453567504883,0.032048066457112556
alias,101239,8192,8192,0.1,548522,20,11,-1.8470934232076008,-1.8787555694580078,-0.031662146250406975
alias,101239,8192,8192,0.1,548522,0,5,-1.8470934232076008,-1.8365971247355144,0.01049629847208644
alias,101239,8192,8192,0.1,548522,18,1,-1.8470934232076008,-1.8052161534627278,0.04187726974487305
alias,101239,8192,8192,0.1,548522,23,8,-1.8470934232076008,-1.8365434010823567,0.01055002212524414
alias,101239,8192,8192,0.1,548522,20,10,-1.8470934232076008,-1.8473567962646484,-0.00026337305704760006
alias,101239,8192,8192,0.1,548522,17,6,-1.8470934232076008,-1.8373352686564128,0.009758154551188003
alias,101239,8192,8192,0.1,548522,20,0,-1.8470934232076008,-1.8158404032389324,0.03125301996866847
alias,101239,8192,8192,0.1,548522,21,4,-1.8470934232076008,-1.847378412882487,-0.00028498967488621574
alias,101239,8192,8192,0.1,548522,18,7,-1.8470934232076008,-1.826232115427653,0.02086130777994777
alias,101239,8192,8192,0.1,548522,21,8,-1.8470934232076008,-1.826538880666097,0.020554542541503906
alias,101239,8192,8192,0.1,548522,20,1,-1.8470934232076008,-1.8784197171529133,-0.0313262939453125
alias,101239,8192,8192,0.1,548522,21,10,-1.8470934232076008,-1.888697624206543,-0.04160420099894213
alias,101239,8192,8192,0.1,548522,22,6,-1.8470934232076008,-1.8264214197794597,0.020672003428141128
alias,101239,8192,8192,0.1,548522,17,8,-1.8470934232076008,-1.8263134956359863,0.02077992757161451
alias,101239,8192,8192,0.1,548522,20,7,-1.8470934232076008,-1.9513104756673176,-0.1042170524597168
alias,101239,8192,8192,0.1,548522,21,5,-1.8470934232076008,-1.8786048889160156,-0.03151146570841479
alias,101239,8192,8192,0.1,548522,21,6,-1.8470934232076008,-1.8678310712178547,-0.020737648010253906
alias,101239,8192,8192,0.1,548522,22,11,-1.8470934232076008,-1.8263373374938965,0.020756085713704353
alias,101239,8192,8192,0.1,548522,17,2,-1.8470934232076008,-1.7960627873738606,0.051030635833740234
alias,101239,8192,8192,0.1,548522,20,4,-1.8470934232076008,-1.8056834538777669,0.041409969329833984
alias,101239,8192,8192,0.1,548522,21,2,-1.8470934232076008,-1.8264557520548503,0.020637671152750503
alias,101239,8192,8192,0.1,548522,22,9,-1.8470934232076008,-1.8262597719828289,0.020833651224771987
alias,101239,8192,8192,0.1,548522,17,7,-1.8470934232076008,-1.7949334780375164,0.05215994517008449
alias,101239,8192,8192,0.1,548522,21,7,-1.8470934232076008,-1.8369488716125488,0.01014455159505201
alias,101239,8192,8192,0.1,548522,20,8,-1.8470934232076008,-1.9305836359659831,-0.08349021275838231
alias,101239,8192,8192,0.1,548522,22,8,-1.8470934232076008,-1.8261483510335286,0.020945072174072266
alias,101239,8192,8192,0.1,548522,17,10,-1.8470934232076008,-1.898728370666504,-0.05163494745890307
alias,101239,8192,8192,0.1,548522,21,3,-1.8470934232076008,-1.8678736686706543,-0.02078024546305346
alias,101239,8192,8192,0.1,548522,22,2,-1.8470934232076008,-1.8470471700032551,4.6253204345703125e-05
alias,101239,8192,8192,0.1,548522,20,6,-1.8470934232076008,-1.8785037994384766,-0.031410376230875725
alias,101239,8192,8192,0.1,548522,21,1,-1.8470934232076008,-1.857792059580485,-0.010698636372884263
alias,101239,8192,8192,0.1,548522,22,0,-1.8470934232076008,-1.8577136993408203,-0.010620276133219475
alias,101239,8192,8192,0.1,548522,22,5,-1.8470934232076008,-1.8162755966186523,0.030817826588948494
alias,101239,8192,8192,0.1,548522,21,0,-1.8470934232076008,-1.8889727592468262,-0.041879336039225334
alias,101239,8192,8192,0.1,548522,17,9,-1.8470934232076008,-1.8470090230305989,8.440017700195312e-05
alias,101239,8192,8192,0.1,548522,22,3,-1.8470934232076008,-1.8159165382385254,0.031176884969075447
alias,101239,8192,8192,0.1,548522,17,11,-1.8470934232076008,-1.816329797108968,0.030763626098632812
alias,101239,8192,8192,0.1,548522,22,4,-1.8470934232076008,-1.8888169924418132,-0.04172356923421239
alias,101239,8192,8192,0.1,548522,22,1,-1.8470934232076008,-1.8366189002990723,0.010474522908528572
alias,101240,8192,8192,0.1,890717,21,11,-1.8134337266286213,-2.0846873919169107,-0.2712536652882893
alias,101240,8192,8192,0.1,890717,22,7,-1.8134337266286213,-1.8759978612263997,-0.06256413459777832
alias,101240,8192,8192,0.1,890717,18,3,-1.8134337266286213,-1.896982987721761,-0.08354926109313965
alias,101240,8192,8192,0.1,890717,20,9,-1.8134337266286213,-1.7718123594919841,0.04162136713663722
