variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,gold_span_start,gold_span_end,needle_span_start,needle_span_end,n_distractor_spans,gold_mass,gold_max,gold_rank,needle_mass,distractor_mass,argmax_token_index,argmax_in_gold,argmax_in_needle
alias,101234,16384,16384,0.5,476403,17,3,8176,8182,8161,8189,1,0.00066375732421875,0.00018310546875,76,0.015029430389404297,0.007266998291015625,16383,0,0
alias,101234,16384,16384,0.5,476403,22,10,8176,8182,8161,8189,1,0.460205078125,0.17578125,2,0.7981078624725342,0.003111600875854492,8182,0,1
alias,101234,16384,16384,0.5,476403,23,4,8176,8182,8161,8189,1,0.047565460205078125,0.02880859375,8,0.21414488554000854,0.013122081756591797,0,0,0
alias,101234,16384,16384,0.5,476403,20,3,8176,8182,8161,8189,1,0.0002652406692504883,9.775161743164062e-05,72,0.014156997203826904,0.0010181665420532227,16368,0,0
alias,101235,16384,16384,0.5,419257,20,7,8146,8152,8132,8159,1,0.0006835460662841797,0.0002079010009765625,58,0.008268624544143677,0.011250019073486328,16383,0,0
alias,101235,16384,16384,0.5,419257,21,11,8146,8152,8132,8159,1,0.6630859375,0.1748046875,1,0.7900733947753906,0.04941558837890625,8148,1,1
alias,101235,16384,16384,0.5,419257,22,7,8146,8152,8132,8159,1,0.9001646041870117,0.890625,1,0.9773070812225342,0.004888512194156647,8146,1,1
alias,101235,16384,16384,0.5,419257,18,3,8146,8152,8132,8159,1,0.020956039428710938,0.0106201171875,24,0.21125900745391846,0.0115509033203125,16368,0,0
alias,101235,16384,16384,0.5,419257,17,10,8146,8152,8132,8159,1,0.0009107589721679688,0.0002689361572265625,92,0.1250905990600586,0.006000518798828125,0,0,0
alias,101235,16384,16384,0.5,419257,20,8,8146,8152,8132,8159,1,0.00012190639972686768,5.435943603515625e-05,48,0.00044788653030991554,0.0015709400177001953,16382,0,0
alias,101235,16384,16384,0.5,419257,22,0,8146,8152,8132,8159,1,1.7273705452680588e-05,6.079673767089844e-06,450,0.000218171626329422,4.9486756324768066e-05,16383,0,0
alias,101235,16384,16384,0.5,419257,22,4,8146,8152,8132,8159,1,0.003734588623046875,0.0011444091796875,33,0.03704190254211426,0.005359649658203125,16383,0,0
alias,101235,16384,16384,0.5,419257,21,0,8146,8152,8132,8159,1,0.0183563232421875,0.00518798828125,4,0.040125370025634766,0.0009069442749023438,0,0,0
alias,101235,16384,16384,0.5,419257,20,6,8146,8152,8132,8159,1,0.0012621879577636719,0.00042724609375,62,0.12341642379760742,0.001143336296081543,0,0,0
alias,101235,16384,16384,0.5,419257,20,9,8146,8152,8132,8159,1,0.0011806488037109375,0.0002460479736328125,16,0.002285487949848175,0.004192352294921875,16382,0,0
alias,101235,16384,16384,0.5,419257,21,3,8146,8152,8132,8159,1,0.0010172128677368164,0.0003070831298828125,58,0.011013388633728027,0.0019011497497558594,0,0,0
alias,101235,16384,16384,0.5,419257,21,1,8146,8152,8132,8159,1,0.0002875328063964844,6.079673767089844e-05,111,0.06661033630371094,0.0021991729736328125,0,0,0
alias,101235,16384,16384,0.5,419257,21,4,8146,8152,8132,8159,1,0.02620697021484375,0.0086669921875,16,0.09474658966064453,0.0024406909942626953,16382,0,0
alias,101235,16384,16384,0.5,419257,21,5,8146,8152,8132,8159,1,0.008235931396484375,0.0024566650390625,40,0.1558208465576172,0.0016262531280517578,0,0,0
alias,101235,16384,16384,0.5,419257,17,3,8146,8152,8132,8159,1,0.0007758140563964844,0.0002040863037109375,73,0.019098281860351562,0.0070343017578125,16383,0,0
alias,101235,16384,16384,0.5,419257,22,10,8146,8152,8132,8159,1,0.543212890625,0.1904296875,1,0.7923621535301208,0.003919839859008789,8146,1,1
alias,101235,16384,16384,0.5,419257,23,4,8146,8152,8132,8159,1,0.0546112060546875,0.0216064453125,9,0.25284886360168457,0.009523391723632812,0,0,0
alias,101235,16384,16384,0.5,419257,20,3,8146,8152,8132,8159,1,0.00018644332885742188,5.2928924560546875e-05,71,0.014765411615371704,0.0014922618865966797,16369,0,0
alias,101236,16384,16384,0.5,896301,20,7,8226,8232,8212,8239,1,0.0004315376281738281,0.0001277923583984375,64,0.0026814043521881104,0.009312629699707031,16383,0,0
alias,101236,16384,16384,0.5,896301,21,11,8226,8232,8212,8239,1,0.728271484375,0.306640625,1,0.8341197967529297,0.0265655517578125,8228,1,1
alias,101236,16384,16384,0.5,896301,22,7,8226,8232,8212,8239,1,0.8923492431640625,0.87890625,1,0.9700889587402344,0.00219825841486454,8226,1,1
alias,101236,16384,16384,0.5,896301,18,3,8226,8232,8212,8239,1,0.012104034423828125,0.00628662109375,28,0.2052021026611328,0.01190948486328125,16368,0,0
alias,101236,16384,16384,0.5,896301,17,10,8226,8232,8212,8239,1,0.001251220703125,0.0004367828369140625,90,0.11904525756835938,0.0058383941650390625,0,0,0
alias,101236,16384,16384,0.5,896301,20,8,8226,8232,8212,8239,1,0.0002840757369995117,0.00012493133544921875,38,0.0007646214216947556,0.0009551048278808594,16382,0,0
alias,101236,16384,16384,0.5,896301,22,0,8226,8232,8212,8239,1,3.1276140362024307e-06,1.6763806343078613e-06,901,0.0003461840096861124,3.2708048820495605e-05,16383,0,0
alias,101236,16384,16384,0.5,896301,22,4,8226,8232,8212,8239,1,0.009281158447265625,0.0032806396484375,17,0.032021939754486084,0.0028829574584960938,16383,0,0
alias,101236,16384,16384,0.5,896301,21,0,8226,8232,8212,8239,1,0.0223846435546875,0.005157470703125,5,0.0419464111328125,0.001220703125,0,0,0
alias,101236,16384,16384,0.5,896301,20,6,8226,8232,8212,8239,1,0.0014352798461914062,0.000545501708984375,51,0.10194933414459229,0.000624537467956543,0,0,0
alias,101236,16384,16384,0.5,896301,20,9,8226,8232,8212,8239,1,0.0011677742004394531,0.000614166259765625,10,0.001621045172214508,0.0014667510986328125,16382,0,0
alias,101236,16384,16384,0.5,896301,21,3,8226,8232,8212,8239,1,0.0013227462768554688,0.0007171630859375,46,0.015691757202148438,0.0016214847564697266,0,0,0
alias,101236,16384,16384,0.5,896301,21,1,8226,8232,8212,8239,1,0.00047600269317626953,0.00022220611572265625,79,0.09452307224273682,0.0014629364013671875,0,0,0
alias,101236,16384,16384,0.5,896301,21,4,8226,8232,8212,8239,1,0.015899658203125,0.0045166015625,27,0.1126365214586258,0.0017583370208740234,16382,0,0
alias,101236,16384,16384,0.5,896301,21,5,8226,8232,8212,8239,1,0.01043701171875,0.00347900390625,35,0.13182735443115234,0.0008623600006103516,0,0,0
alias,101236,16384,16384,0.5,896301,17,3,8226,8232,8212,8239,1,0.0020284652709960938,0.000705718994140625,51,0.026571273803710938,0.007511138916015625,16383,0,0
alias,101236,16384,16384,0.5,896301,22,10,8226,8232,8212,8239,1,0.53936767578125,0.2197265625,1,0.8056179881095886,0.002213597297668457,8231,1,1
alias,101236,16384,16384,0.5,896301,23,4,8226,8232,8212,8239,1,0.07610321044921875,0.03466796875,6,0.23846471309661865,0.011743545532226562,0,0,0
alias,101236,16384,16384,0.5,896301,20,3,8226,8232,8212,8239,1,0.00020772218704223633,6.818771362304688e-05,73,0.010889343917369843,0.0007812380790710449,16369,0,0
alias,101237,16384,16383,0.5,847571,20,7,8134,8140,8120,8147,1,0.000457763671875,0.0002536773681640625,50,0.004714876413345337,0.010477066040039062,16382,0,0
alias,101237,16384,16383,0.5,847571,21,11,8134,8140,8120,8147,1,0.5677490234375,0.1572265625,2,0.7104959487915039,0.0382537841796875,0,0,0
alias,101237,16384,16383,0.5,847571,22,7,8134,8140,8120,8147,1,0.8929405212402344,0.859375,1,0.9681634902954102,0.002954334020614624,8134,1,1
alias,101237,16384,16383,0.5,847571,18,3,8134,8140,8120,8147,1,0.023328781127929688,0.01385498046875,20,0.285938024520874,0.010753631591796875,16367,0,0
alias,101237,16384,16383,0.5,847571,17,10,8134,8140,8120,8147,1,0.001027822494506836,0.0004062652587890625,90,0.14317679405212402,0.005023956298828125,0,0,0
alias,101237,16384,16383,0.5,847571,20,8,8134,8140,8120,8147,1,0.00011570006608963013,7.009506225585938e-05,41,0.00033275503665208817,0.0012183189392089844,16381,0,0
alias,101237,16384,16383,0.5,847571,22,0,8134,8140,8120,8147,1,2.9066577553749084e-06,1.2293457984924316e-06,1376,0.00019986904226243496,3.9361417293548584e-05,16382,0,0
alias,101237,16384,16383,0.5,847571,22,4,8134,8140,8120,8147,1,0.00411224365234375,0.000896453857421875,34,0.04401952028274536,0.0062885284423828125,16382,0,0
alias,101237,16384,16383,0.5,847571,21,0,8134,8140,8120,8147,1,0.031982421875,0.00738525390625,4,0.059957027435302734,0.0012426376342773438,0,0,0
alias,101237,16384,16383,0.5,847571,20,6,8134,8140,8120,8147,1,0.0006823539733886719,0.00028228759765625,62,0.1502220630645752,0.00039905309677124023,0,0,0
alias,101237,16384,16383,0.5,847571,20,9,8134,8140,8120,8147,1,0.0006737709045410156,0.00017547607421875,11,0.0010173153132200241,0.0009149312973022461,16381,0,0
alias,101237,16384,16383,0.5,847571,21,3,8134,8140,8120,8147,1,0.0018413066864013672,0.001068115234375,45,0.026096224784851074,0.002117156982421875,0,0,0
alias,101237,16384,16383,0.5,847571,21,1,8134,8140,8120,8147,1,0.00030481815338134766,8.296966552734375e-05,91,0.07747924327850342,0.0014743804931640625,0,0,0
alias,101237,16384,16383,0.5,847571,21,4,8134,8140,8120,8147,1,0.02141571044921875,0.010986328125,12,0.09261667728424072,0.002234935760498047,16381,0,0
alias,101237,16384,16383,0.5,847571,21,5,8134,8140,8120,8147,1,0.01190948486328125,0.00579833984375,23,0.13385796546936035,0.0014946460723876953,0,0,0
alias,101237,16384,16383,0.5,847571,17,3,8134,8140,8120,8147,1,0.0006852149963378906,0.00018215179443359375,76,0.020087718963623047,0.0081939697265625,16382,0,0
alias,101237,16384,16383,0.5,847571,22,10,8134,8140,8120,8147,1,0.67083740234375,0.40625,1,0.8498157262802124,0.0018148422241210938,8139,1,1
alias,101237,16384,16383,0.5,847571,23,4,8134,8140,8120,8147,1,0.054470062255859375,0.024169921875,9,0.1970233917236328,0.010958671569824219,0,0,0
alias,101237,16384,16383,0.5,847571,20,3,8134,8140,8120,8147,1,0.00011184811592102051,4.3392181396484375e-05,69,0.009076520800590515,0.0005802810192108154,16368,0,0
alias,101238,16384,16384,0.5,223928,20,7,8196,8202,8181,8209,1,0.0006872415542602539,0.0002593994140625,46,0.0035598278045654297,0.011632919311523438,16383,0,0
alias,101238,16384,16384,0.5,223928,21,11,8196,8202,8181,8209,1,0.705078125,0.1943359375,1,0.8069095611572266,0.0542755126953125,8198,1,1
alias,101238,16384,16384,0.5,223928,22,7,8196,8202,8181,8209,1,0.872028112411499,0.8671875,1,0.9786884784698486,0.0030707567930221558,8196,1,1
alias,101238,16384,16384,0.5,223928,18,3,8196,8202,8181,8209,1,0.015659332275390625,0.00787353515625,27,0.23946261405944824,0.013580322265625,16367,0,0
alias,101238,16384,16384,0.5,223928,17,10,8196,8202,8181,8209,1,0.0007963180541992188,0.000217437744140625,100,0.1111001968383789,0.006591796875,0,0,0
alias,101238,16384,16384,0.5,223928,20,8,8196,8202,8181,8209,1,0.00019943714141845703,0.00012493133544921875,42,0.0009163664653897285,0.0023756027221679688,16382,0,0
alias,101238,16384,16384,0.5,223928,22,0,8196,8202,8181,8209,1,2.989429049193859e-06,2.4586915969848633e-06,854,0.00011563708540052176,5.218386650085449e-05,16383,0,0
alias,101238,16384,16384,0.5,223928,22,4,8196,8202,8181,8209,1,0.006763458251953125,0.002655029296875,24,0.040305376052856445,0.0130157470703125,16383,0,0
alias,101238,16384,16384,0.5,223928,21,0,8196,8202,8181,8209,1,0.0303802490234375,0.009521484375,2,0.057595014572143555,0.0010576248168945312,0,0,0
alias,101238,16384,16384,0.5,223928,20,6,8196,8202,8181,8209,1,0.001621246337890625,0.000885009765625,47,0.10763484239578247,0.0013871192932128906,0,0,0
alias,101238,16384,16384,0.5,223928,20,9,8196,8202,8181,8209,1,0.0006642341613769531,0.00021266937255859375,18,0.0012043379247188568,0.0038385391235351562,16382,0,0
alias,101238,16384,16384,0.5,223928,21,3,8196,8202,8181,8209,1,0.0006248950958251953,0.0001544952392578125,86,0.009926319122314453,0.0023622512817382812,0,0,0
alias,101238,16384,16384,0.5,223928,21,1,8196,8202,8181,8209,1,0.00044345855712890625,0.00011777877807617188,93,0.057045817375183105,0.0016736984252929688,0,0,0
alias,101238,16384,16384,0.5,223928,21,4,8196,8202,8181,8209,1,0.04032135009765625,0.01177978515625,13,0.17361533641815186,0.0035953521728515625,16382,0,0
alias,101238,16384,16384,0.5,223928,21,5,8196,8202,8181,8209,1,0.008953094482421875,0.0023040771484375,41,0.14113759994506836,0.0030841827392578125,0,0,0
alias,101238,16384,16384,0.5,223928,17,3,8196,8202,8181,8209,1,0.0007166862487792969,0.00017070770263671875,79,0.022153377532958984,0.009243011474609375,16383,0,0
alias,101238,16384,16384,0.5,223928,22,10,8196,8202,8181,8209,1,0.5247802734375,0.25,1,0.8347734212875366,0.004871368408203125,8196,1,1
alias,101238,16384,16384,0.5,223928,23,4,8196,8202,8181,8209,1,0.0279998779296875,0.0159912109375,10,0.18168902397155762,0.014804840087890625,0,0,0
alias,101238,16384,16384,0.5,223928,20,3,8196,8202,8181,8209,1,0.0001074671745300293,3.409385681152344e-05,80,0.010055698454380035,0.0008119344711303711,16368,0,0
alias,101239,16384,16384,0.5,548522,20,7,8210,8216,8195,8223,1,0.00023102760314941406,5.793571472167969e-05,126,0.004490077495574951,0.016895771026611328,16383,0,0
alias,101239,16384,16384,0.5,548522,21,11,8210,8216,8195,8223,1,0.4688720703125,0.15625,2,0.6067075729370117,0.1036376953125,0,0,0
alias,101239,16384,16384,0.5,548522,22,7,8210,8216,8195,8223,1,0.8422260284423828,0.83203125,1,0.9659419059753418,0.0037313997745513916,8210,1,1
alias,101239,16384,16384,0.5,548522,18,3,8210,8216,8195,8223,1,0.008497238159179688,0.004730224609375,34,0.23648786544799805,0.018308639526367188,0,0,0
alias,101239,16384,16384,0.5,548522,17,10,8210,8216,8195,8223,1,0.0007834434509277344,0.00017452239990234375,98,0.10401296615600586,0.0058956146240234375,0,0,0
alias,101239,16384,16384,0.5,548522,20,8,8210,8216,8195,8223,1,0.00011420249938964844,6.198883056640625e-05,49,0.0006881281733512878,0.0013729333877563477,16382,0,0
alias,101239,16384,16384,0.5,548522,22,0,8210,8216,8195,8223,1,1.097843050956726e-05,4.76837158203125e-06,501,0.0002861274406313896,3.1441450119018555e-05,16383,0,0
alias,101239,16384,16384,0.5,548522,22,4,8210,8216,8195,8223,1,0.0051116943359375,0.00113677978515625,40,0.037420034408569336,0.008264541625976562,16383,0,0
alias,101239,16384,16384,0.5,548522,21,0,8210,8216,8195,8223,1,0.01519012451171875,0.0035858154296875,6,0.03876090049743652,0.0018086433410644531,0,0,0
alias,101239,16384,16384,0.5,548522,20,6,8210,8216,8195,8223,1,0.0004379749298095703,0.00021076202392578125,71,0.08716034889221191,0.0007733404636383057,0,0,0
alias,101239,16384,16384,0.5,548522,20,9,8210,8216,8195,8223,1,0.00046539306640625,0.0001277923583984375,20,0.001249193213880062,0.0027103424072265625,16382,0,0
alias,101239,16384,16384,0.5,548522,21,3,8210,8216,8195,8223,1,0.0006000995635986328,0.00020694732666015625,73,0.010402113199234009,0.0022974014282226562,0,0,0
alias,101239,16384,16384,0.5,548522,21,1,8210,8216,8195,8223,1,0.00029015541076660156,8.96453857421875e-05,105,0.06810545921325684,0.0019588470458984375,0,0,0
alias,101239,16384,16384,0.5,548522,21,4,8210,8216,8195,8223,1,0.015777587890625,0.0069580078125,19,0.08853566646575928,0.003979206085205078,16382,0,0
alias,101239,16384,16384,0.5,548522,21,5,8210,8216,8195,8223,1,0.00550079345703125,0.0014190673828125,52,0.11528730392456055,0.0028116703033447266,0,0,0
alias,101239,16384,16384,0.5,548522,17,3,8210,8216,8195,8223,1,0.0006208419799804688,0.00020503997802734375,74,0.021408557891845703,0.009107589721679688,16383,0,0
alias,101239,16384,16384,0.5,548522,22,10,8210,8216,8195,8223,1,0.380126953125,0.1650390625,1,0.705542266368866,0.005811572074890137,8210,1,1
alias,101239,16384,16384,0.5,548522,23,4,8210,8216,8195,8223,1,0.021640777587890625,0.014404296875,11,0.1836385726928711,0.014263153076171875,0,0,0
alias,101239,16384,16384,0.5,548522,20,3,8210,8216,8195,8223,1,0.0001436471939086914,3.743171691894531e-05,79,0.014360204339027405,0.00038695335388183594,16368,0,0
alias,101240,16384,16383,0.5,890717,20,7,8156,8162,8142,8169,1,0.002138853073120117,0.000858306884765625,37,0.005158126354217529,0.01337432861328125,16382,0,0
alias,101240,16384,16383,0.5,890717,21,11,8156,8162,8142,8169,1,0.685546875,0.2158203125,1,0.8060674667358398,0.0341339111328125,8158,1,1
alias,101240,16384,16383,0.5,890717,22,7,8156,8162,8142,8169,1,0.9126663208007812,0.8984375,1,0.9797689914703369,0.0016026571393013,8156,1,1
alias,101240,16384,16383,0.5,890717,18,3,8156,8162,8142,8169,1,0.016941070556640625,0.01025390625,25,0.22882509231567383,0.014614105224609375,16367,0,0
alias,101240,16384,16383,0.5,890717,17,10,8156,8162,8142,8169,1,0.0006871223449707031,0.000263214111328125,92,0.1159062385559082,0.006168365478515625,0,0,0
alias,101240,16384,16383,0.5,890717,20,8,8156,8162,8142,8169,1,0.00017039477825164795,9.632110595703125e-05,44,0.0005471156910061836,0.0009959936141967773,16381,0,0
alias,101240,16384,16383,0.5,890717,22,0,8156,8162,8142,8169,1,5.468027666211128e-06,2.5331974029541016e-06,648,0.0006452158559113741,3.713741898536682e-05,16382,0,0
alias,101240,16384,16383,0.5,890717,22,4,8156,8162,8142,8169,1,0.0022554397583007812,0.0006256103515625,39,0.06029123067855835,0.0044422149658203125,16382,0,0
alias,101240,16384,16383,0.5,890717,21,0,8156,8162,8142,8169,1,0.01660919189453125,0.004669189453125,7,0.03396737575531006,0.0013051033020019531,0,0,0
alias,101240,16384,16383,0.5,890717,20,6,8156,8162,8142,8169,1,0.0016071796417236328,0.0006103515625,50,0.14038622379302979,0.0004762411117553711,0,0,0
alias,101240,16384,16383,0.5,890717,20,9,8156,8162,8142,8169,1,0.0024580955505371094,0.00128173828125,8,0.003159310668706894,0.002305269241333008,16381,0,0
alias,101240,16384,16383,0.5,890717,21,3,8156,8162,8142,8169,1,0.0004017353057861328,0.00022983551025390625,68,0.013567894697189331,0.0018491744995117188,0,0,0
alias,101240,16384,16383,0.5,890717,21,1,8156,8162,8142,8169,1,0.0004992485046386719,0.00021076202392578125,85,0.0769960880279541,0.0012841224670410156,0,0,0
alias,101240,16384,16383,0.5,890717,21,4,8156,8162,8142,8169,1,0.014678955078125,0.00482177734375,25,0.09800443053245544,0.0023946762084960938,16381,0,0
alias,101240,16384,16383,0.5,890717,21,5,8156,8162,8142,8169,1,0.00844573974609375,0.002685546875,41,0.13382387161254883,0.0012407302856445312,0,0,0
alias,101240,16384,16383,0.5,890717,17,3,8156,8162,8142,8169,1,0.0005121231079101562,0.00020599365234375,72,0.018830299377441406,0.00740814208984375,16382,0,0
alias,101240,16384,16383,0.5,890717,22,10,8156,8162,8142,8169,1,0.6143798828125,0.2119140625,1,0.8394304513931274,0.0016179084777832031,8156,1,1
alias,101240,16384,16383,0.5,890717,23,4,8156,8162,8142,8169,1,0.082794189453125,0.031982421875,7,0.25118082761764526,0.011643558740615845,0,0,0
alias,101240,16384,16383,0.5,890717,20,3,8156,8162,8142,8169,1,0.0001042783260345459,4.601478576660156e-05,75,0.009956926107406616,0.0006377100944519043,16368,0,0
alias,101241,16384,16384,0.5,184514,20,7,8175,8181,8161,8188,1,0.0005303621292114258,0.0002079010009765625,56,0.005245625972747803,0.012826919555664062,16383,0,0
alias,101241,16384,16384,0.5,184514,21,11,8175,8181,8161,8188,1,0.6038818359375,0.177734375,1,0.744450569152832,0.06536865234375,8177,1,1
alias,101241,16384,16384,0.5,184514,22,7,8175,8181,8161,8188,1,0.8895230293273926,0.87109375,1,0.9828324317932129,0.0012498199939727783,8175,1,1
alias,101241,16384,16384,0.5,184514,18,3,8175,8181,8161,8188,1,0.011031150817871094,0.003326416015625,36,0.18826508522033691,0.013065338134765625,16368,0,0
alias,101241,16384,16384,0.5,184514,17,10,8175,8181,8161,8188,1,0.000957489013671875,0.00026702880859375,93,0.10223007202148438,0.0065765380859375,0,0,0
alias,101241,16384,16384,0.5,184514,20,8,8175,8181,8161,8188,1,0.0002827197313308716,0.00018024444580078125,36,0.0012459708377718925,0.0013132095336914062,16382,0,0
alias,101241,16384,16384,0.5,184514,22,0,8175,8181,8161,8188,1,2.2337771952152252e-06,5.364418029785156e-07,2776,0.0005613774992525578,5.4195523262023926e-05,16383,0,0
alias,101241,16384,16384,0.5,184514,22,4,8175,8181,8161,8188,1,0.0037384033203125,0.00112152099609375,32,0.048407673835754395,0.004665374755859375,16383,0,0
alias,101241,16384,16384,0.5,184514,21,0,8175,8181,8161,8188,1,0.01128387451171875,0.004608154296875,4,0.025739312171936035,0.00113677978515625,0,0,0
alias,101241,16384,16384,0.5,184514,20,6,8175,8181,8161,8188,1,0.0011429786682128906,0.000614166259765625,55,0.1510457992553711,0.0006265640258789062,0,0,0
alias,101241,16384,16384,0.5,184514,20,9,8175,8181,8161,8188,1,0.0008080005645751953,0.0002574920654296875,15,0.0018695127218961716,0.0028629302978515625,16382,0,0
alias,101241,16384,16384,0.5,184514,21,3,8175,8181,8161,8188,1,0.00021979212760925293,9.298324584960938e-05,89,0.00781017541885376,0.002308368682861328,0,0,0
alias,101241,16384,16384,0.5,184514,21,1,8175,8181,8161,8188,1,0.00025784969329833984,5.555152893066406e-05,116,0.05242335796356201,0.0020284652709960938,0,0,0
alias,101241,16384,16384,0.5,184514,21,4,8175,8181,8161,8188,1,0.01398468017578125,0.00445556640625,27,0.10161244869232178,0.0031328201293945312,16382,0,0
alias,101241,16384,16384,0.5,184514,21,5,8175,8181,8161,8188,1,0.0065765380859375,0.00165557861328125,47,0.1551656723022461,0.0020127296447753906,0,0,0
alias,101241,16384,16384,0.5,184514,17,3,8175,8181,8161,8188,1,0.0006420612335205078,0.00014781951904296875,75,0.014763116836547852,0.010929107666015625,16383,0,0
alias,101241,16384,16384,0.5,184514,22,10,8175,8181,8161,8188,1,0.420654296875,0.1455078125,2,0.7550734877586365,0.003904581069946289,8181,0,1
alias,101241,16384,16384,0.5,184514,23,4,8175,8181,8161,8188,1,0.02691650390625,0.01123046875,14,0.18862628936767578,0.018575668334960938,0,0,0
alias,101241,16384,16384,0.5,184514,20,3,8175,8181,8161,8188,1,0.00031244754791259766,0.00011587142944335938,68,0.019786477088928223,0.0007491111755371094,16369,0,0
paraphrase,201234,16384,16384,0.5,193786,20,7,8208,8214,8191,8221,1,0.0005806088447570801,0.00020885467529296875,65,0.011445790529251099,0.01432037353515625,16383,0,0
paraphrase,201234,16384,16384,0.5,193786,21,11,8208,8214,8191,8221,1,0.26287841796875,0.1337890625,2,0.37465623021125793,0.20013427734375,0,0,0
paraphrase,201234,16384,16384,0.5,193786,22,7,8208,8214,8191,8221,1,0.6795415878295898,0.58984375,1,0.8720276355743408,0.03694629669189453,8208,1,1
paraphrase,201234,16384,16384,0.5,193786,18,3,8208,8214,8191,8221,1,0.009006500244140625,0.0034332275390625,39,0.2295236587524414,0.0261383056640625,16376,0,0
paraphrase,201234,16384,16384,0.5,193786,17,10,8208,8214,8191,8221,1,0.0014715194702148438,0.00032806396484375,88,0.1238851547241211,0.0084686279296875,0,0,0
paraphrase,201234,16384,16384,0.5,193786,20,8,8208,8214,8191,8221,1,0.00014932453632354736,0.00010013580322265625,39,0.001312310341745615,0.002429962158203125,16372,0,0
paraphrase,201234,16384,16384,0.5,193786,22,0,8208,8214,8191,8221,1,3.0338764190673828e-05,1.1265277862548828e-05,300,0.0004869680851697922,0.00013361871242523193,16383,0,0
paraphrase,201234,16384,16384,0.5,193786,22,4,8208,8214,8191,8221,1,0.013174057006835938,0.003997802734375,23,0.07342922687530518,0.031215667724609375,16383,0,0
paraphrase,201234,16384,16384,0.5,193786,21,0,8208,8214,8191,8221,1,0.013031005859375,0.006378173828125,3,0.04384732246398926,0.0036144256591796875,0,0,0
paraphrase,201234,16384,16384,0.5,193786,20,6,8208,8214,8191,8221,1,0.0015649795532226562,0.00054168701171875,59,0.0706101655960083,0.0026426315307617188,16382,0,0
paraphrase,201234,16384,16384,0.5,193786,20,9,8208,8214,8191,8221,1,0.0044651031494140625,0.0020599365234375,14,0.007479671388864517,0.01084136962890625,16382,0,0
paraphrase,201234,16384,16384,0.5,193786,21,3,8208,8214,8191,8221,1,0.000431060791015625,0.000164031982421875,122,0.014678001403808594,0.008419036865234375,0,0,0
paraphrase,201234,16384,16384,0.5,193786,21,1,8208,8214,8191,8221,1,0.0008025169372558594,0.0003643035888671875,75,0.07298433780670166,0.006962776184082031,0,0,0
paraphrase,201234,16384,16384,0.5,193786,21,4,8208,8214,8191,8221,1,0.013202667236328125,0.006011962890625,19,0.1908719539642334,0.014251708984375,16372,0,0
paraphrase,201234,16384,16384,0.5,193786,21,5,8208,8214,8191,8221,1,0.0184326171875,0.006500244140625,24,0.10222101211547852,0.0030670166015625,0,0,0
paraphrase,201234,16384,16384,0.5,193786,17,3,8208,8214,8191,8221,1,0.0009768009185791016,0.0004405975341796875,54,0.016056537628173828,0.01808929443359375,16383,0,0
paraphrase,201234,16384,16384,0.5,193786,22,10,8208,8214,8191,8221,1,0.2569580078125,0.07080078125,6,0.572858452796936,0.013599395751953125,0,0,0
paraphrase,201234,16384,16384,0.5,193786,23,4,8208,8214,8191,8221,1,0.0273284912109375,0.00994873046875,17,0.17444485425949097,0.057659149169921875,0,0,0
paraphrase,201234,16384,16384,0.5,193786,20,3,8208,8214,8191,8221,1,0.0012989044189453125,0.000400543212890625,21,0.007300935685634613,0.0004899501800537109,16372,0,0
paraphrase,201235,16384,16384,0.5,207278,20,7,8162,8168,8145,8175,1,0.0006384849548339844,0.0003070831298828125,53,0.011857151985168457,0.01277923583984375,16383,0,0
paraphrase,201235,16384,16384,0.5,207278,21,11,8162,8168,8145,8175,1,0.37890625,0.181640625,1,0.5246267318725586,0.139434814453125,8167,1,1
paraphrase,201235,16384,16384,0.5,207278,22,7,8162,8168,8145,8175,1,0.45436763763427734,0.365234375,1,0.8485152721405029,0.01690465211868286,8162,1,1
paraphrase,201235,16384,16384,0.5,207278,18,3,8162,8168,8145,8175,1,0.017316818237304688,0.00830078125,25,0.2344658374786377,0.01236724853515625,16376,0,0
paraphrase,201235,16384,16384,0.5,207278,17,10,8162,8168,8145,8175,1,0.0017547607421875,0.000537872314453125,82,0.14039134979248047,0.009731292724609375,0,0,0
paraphrase,201235,16384,16384,0.5,207278,20,8,8162,8168,8145,8175,1,0.00012668967247009277,4.792213439941406e-05,49,0.001064737793058157,0.0016031265258789062,16372,0,0
paraphrase,201235,16384,16384,0.5,207278,22,0,8162,8168,8145,8175,1,7.13542103767395e-05,2.849102020263672e-05,148,0.0005359277129173279,0.0001426059752702713,16383,0,0
paraphrase,201235,16384,16384,0.5,207278,22,4,8162,8168,8145,8175,1,0.018798828125,0.01123046875,12,0.09109854698181152,0.017717361450195312,16383,0,0
paraphrase,201235,16384,16384,0.5,207278,21,0,8162,8168,8145,8175,1,0.009979248046875,0.005340576171875,3,0.03680312633514404,0.0013914108276367188,0,0,0
paraphrase,201235,16384,16384,0.5,207278,20,6,8162,8168,8145,8175,1,0.001544952392578125,0.0004711151123046875,61,0.09171700477600098,0.0019998550415039062,16382,0,0
paraphrase,201235,16384,16384,0.5,207278,20,9,8162,8168,8145,8175,1,0.0061283111572265625,0.00262451171875,12,0.010903539136052132,0.004597663879394531,16382,0,0
