variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,baseline_logprob,ablated_logprob,delta_logprob
alias,101237,8192,8192,0.1,847571,22,7,-1.7244116465250652,-1.8808739980061848,-0.15646235148111964
alias,101237,8192,8192,0.1,847571,21,9,-1.7244116465250652,-1.734827995300293,-0.01041634877522779
alias,101237,8192,8192,0.1,847571,20,2,-1.7244116465250652,-1.755324363708496,-0.030912717183430916
alias,101237,8192,8192,0.1,847571,20,9,-1.7244116465250652,-1.7253700892130535,-0.0009584426879882812
alias,101237,8192,8192,0.1,847571,17,3,-1.7244116465250652,-1.7759679158528645,-0.05155626932779933
alias,101237,8192,8192,0.1,847571,20,3,-1.7244116465250652,-1.807350476582845,-0.0829388300577798
alias,101237,8192,8192,0.1,847571,19,1,-1.7244116465250652,-1.7555449803670247,-0.031133333841959487
alias,101237,8192,8192,0.1,847571,18,3,-1.7244116465250652,-1.8414424260457356,-0.11703077952067042
alias,101237,8192,8192,0.1,847571,20,5,-1.7244116465250652,-1.766043980916341,-0.041632334391275894
alias,101237,8192,8192,0.1,847571,22,10,-1.7244116465250652,-1.7870362599690754,-0.06262461344401027
alias,101237,8192,8192,0.1,847571,0,11,-1.7244116465250652,-1.7429332733154297,-0.01852162679036451
alias,101237,8192,8192,0.1,847571,23,4,-1.7244116465250652,-1.7452700932820637,-0.02085844675699855
alias,101237,8192,8192,0.1,847571,0,2,-1.7244116465250652,-1.7459497451782227,-0.021538098653157478
alias,101237,8192,8192,0.1,847571,0,6,-1.7244116465250652,-1.8135430018107097,-0.08913135528564453
alias,101237,8192,8192,0.1,847571,0,7,-1.7244116465250652,-1.7447754542032878,-0.020363807678222656
alias,101237,8192,8192,0.1,847571,0,10,-1.7244116465250652,-1.8243109385172527,-0.0998992919921875
alias,101237,8192,8192,0.1,847571,0,0,-1.7244116465250652,-1.7137819925944011,0.010629653930664062
alias,101237,8192,8192,0.1,847571,0,3,-1.7244116465250652,-1.7569538752237956,-0.03254222869873047
alias,101237,8192,8192,0.1,847571,0,1,-1.7244116465250652,-1.7764218648274739,-0.052010218302408706
alias,101237,8192,8192,0.1,847571,0,4,-1.7244116465250652,-1.75505797068278,-0.030646324157714844
alias,101237,8192,8192,0.1,847571,20,11,-1.7244116465250652,-1.766018231709798,-0.041606585184732925
alias,101237,8192,8192,0.1,847571,0,5,-1.7244116465250652,-1.7770414352416992,-0.05262978871663404
alias,101238,8192,8193,0.1,223928,21,11,-1.9181777636210124,-2.12715212504069,-0.2089743614196775
alias,101238,8192,8193,0.1,223928,0,8,-1.9181777636210124,-1.9176788330078125,0.0004989306131999438
alias,101238,8192,8193,0.1,223928,22,7,-1.9181777636210124,-1.8452784220377605,0.07289934158325195
alias,101238,8192,8193,0.1,223928,21,9,-1.9181777636210124,-1.8454658190409343,0.07271194458007812
alias,101238,8192,8193,0.1,223928,20,2,-1.9181777636210124,-1.897222359975179,0.02095540364583348
alias,101238,8192,8193,0.1,223928,20,9,-1.9181777636210124,-1.897239367167155,0.020938396453857422
alias,101238,8192,8193,0.1,223928,17,3,-1.9181777636210124,-1.8562200864156086,0.061957677205403794
alias,101238,8192,8193,0.1,223928,20,3,-1.9181777636210124,-1.9183642069498699,-0.00018644332885742188
alias,101238,8192,8193,0.1,223928,19,1,-1.9181777636210124,-1.897519588470459,0.02065817515055346
alias,101238,8192,8193,0.1,223928,18,3,-1.9181777636210124,-1.9820278485616047,-0.0638500849405923
alias,101238,8192,8193,0.1,223928,20,5,-1.9181777636210124,-1.8972498575846355,0.020927906036376953
alias,101238,8192,8193,0.1,223928,22,10,-1.9181777636210124,-1.9390201568603516,-0.02084239323933912
alias,101238,8192,8193,0.1,223928,0,11,-1.9181777636210124,-1.8969677289326985,0.02121003468831395
alias,101238,8192,8193,0.1,223928,23,4,-1.9181777636210124,-1.9183478355407715,-0.00017007191975904057
alias,101238,8192,8193,0.1,223928,0,2,-1.9181777636210124,-1.9389511744181316,-0.02077341079711914
alias,101238,8192,8193,0.1,223928,0,6,-1.9181777636210124,-2.0134572982788086,-0.09527953465779615
alias,101238,8192,8193,0.1,223928,0,7,-1.9181777636210124,-1.8970925013224285,0.021085262298583984
alias,101238,8192,8193,0.1,223928,0,10,-1.9181777636210124,-1.939665158589681,-0.021487394968668472
alias,101238,8192,8193,0.1,223928,0,0,-1.9181777636210124,-1.8871248563130696,0.031052907307942856
alias,101238,8192,8193,0.1,223928,0,3,-1.9181777636210124,-1.928679625193278,-0.010501861572265625
alias,101238,8192,8193,0.1,223928,0,1,-1.9181777636210124,-1.8973623911539714,0.020815372467041016
alias,101238,8192,8193,0.1,223928,0,4,-1.9181777636210124,-1.9184128443400066,-0.00023508071899414062
alias,101238,8192,8193,0.1,223928,20,11,-1.9181777636210124,-1.8975094159444172,0.0206683476765952
alias,101238,8192,8193,0.1,223928,0,5,-1.9181777636210124,-1.9178566932678223,0.0003210703531901782
alias,101239,8192,8192,0.1,548522,21,11,-1.8470934232076008,-1.9004755020141602,-0.05338207880655932
alias,101239,8192,8192,0.1,548522,0,8,-1.8470934232076008,-1.825515588124593,0.021577835083007812
alias,101239,8192,8192,0.1,548522,22,7,-1.8470934232076008,-1.8679798444112141,-0.02088642120361328
alias,101239,8192,8192,0.1,548522,21,9,-1.8470934232076008,-1.816420555114746,0.030672868092854744
alias,101239,8192,8192,0.1,548522,20,2,-1.8470934232076008,-1.8158823649088542,0.031211058298746597
alias,101239,8192,8192,0.1,548522,20,9,-1.8470934232076008,-1.8995752334594727,-0.05248181025187182
alias,101239,8192,8192,0.1,548522,17,3,-1.8470934232076008,-1.8257617950439453,0.021331628163655525
alias,101239,8192,8192,0.1,548522,20,3,-1.8470934232076008,-1.8577429453531902,-0.01064952214558934
alias,101239,8192,8192,0.1,548522,19,1,-1.8470934232076008,-1.8368822733561199,0.010211149851480972
alias,101239,8192,8192,0.1,548522,18,3,-1.8470934232076008,-1.9530941645304363,-0.10600074132283543
alias,101239,8192,8192,0.1,548522,20,5,-1.8470934232076008,-1.878648281097412,-0.03155485788981127
alias,101239,8192,8192,0.1,548522,22,10,-1.8470934232076008,-1.8369169235229492,0.010176499684651619
alias,101239,8192,8192,0.1,548522,0,11,-1.8470934232076008,-1.7941293716430664,0.05296405156453443
alias,101239,8192,8192,0.1,548522,23,4,-1.8470934232076008,-1.867813269297282,-0.020719846089681138
alias,101239,8192,8192,0.1,548522,0,2,-1.8470934232076008,-1.8369026184082031,0.010190804799397712
alias,101239,8192,8192,0.1,548522,0,6,-1.8470934232076008,-1.9278270403544109,-0.08073361714681004
alias,101239,8192,8192,0.1,548522,0,7,-1.8470934232076008,-1.8364847501118977,0.010608673095703125
alias,101239,8192,8192,0.1,548522,0,10,-1.8470934232076008,-1.917665958404541,-0.07057253519694018
alias,101239,8192,8192,0.1,548522,0,0,-1.8470934232076008,-1.8155148824055989,0.03157854080200195
alias,101239,8192,8192,0.1,548522,0,3,-1.8470934232076008,-1.8267475763956706,0.02034584681193019
alias,101239,8192,8192,0.1,548522,0,1,-1.8470934232076008,-1.8150453567504883,0.032048066457112556
alias,101239,8192,8192,0.1,548522,0,4,-1.8470934232076008,-1.8367940584818523,0.01029936472574855
alias,101239,8192,8192,0.1,548522,20,11,-1.8470934232076008,-1.8787555694580078,-0.031662146250406975
alias,101239,8192,8192,0.1,548522,0,5,-1.8470934232076008,-1.8365971247355144,0.01049629847208644
alias,101240,8192,8192,0.1,890717,21,11,-1.8134337266286213,-2.0846873919169107,-0.2712536652882893
alias,101240,8192,8192,0.1,890717,0,8,-1.8134337266286213,-1.7820257345835369,0.03140799204508449
alias,101240,8192,8192,0.1,890717,22,7,-1.8134337266286213,-1.8759978612263997,-0.06256413459777832
alias,101240,8192,8192,0.1,890717,21,9,-1.8134337266286213,-1.7926489512125652,0.020784775416056167
alias,101240,8192,8192,0.1,890717,20,2,-1.8134337266286213,-1.792554457982381,0.020879268646240234
alias,101240,8192,8192,0.1,890717,20,9,-1.8134337266286213,-1.7718123594919841,0.04162136713663722
alias,101240,8192,8192,0.1,890717,17,3,-1.8134337266286213,-1.823874791463216,-0.010441064834594727
alias,101240,8192,8192,0.1,890717,20,3,-1.8134337266286213,-1.8654975891113281,-0.05206386248270678
alias,101240,8192,8192,0.1,890717,19,1,-1.8134337266286213,-1.8133970101674397,3.6716461181640625e-05
alias,101240,8192,8192,0.1,890717,18,3,-1.8134337266286213,-1.896982987721761,-0.08354926109313965
alias,101240,8192,8192,0.1,890717,20,5,-1.8134337266286213,-1.8134667873382568,-3.306070963549068e-05
alias,101240,8192,8192,0.1,890717,22,10,-1.8134337266286213,-1.82387113571167,-0.010437409083048577
alias,101240,8192,8192,0.1,890717,0,11,-1.8134337266286213,-1.7821531295776367,0.031280597050984627
alias,101240,8192,8192,0.1,890717,23,4,-1.8134337266286213,-1.8446795145670574,-0.03124578793843602
alias,101240,8192,8192,0.1,890717,0,2,-1.8134337266286213,-1.8134508927663167,-1.71661376953125e-05
alias,101240,8192,8192,0.1,890717,0,6,-1.8134337266286213,-1.8754793008168538,-0.06204557418823242
alias,101240,8192,8192,0.1,890717,0,7,-1.8134337266286213,-1.7925548553466797,0.020878871281941658
alias,101240,8192,8192,0.1,890717,0,10,-1.8134337266286213,-1.8652288913726807,-0.05179516474405932
alias,101240,8192,8192,0.1,890717,0,0,-1.8134337266286213,-1.7928649584452312,0.02056876818339015
alias,101240,8192,8192,0.1,890717,0,3,-1.8134337266286213,-1.8030455907185872,0.01038813591003418
alias,101240,8192,8192,0.1,890717,0,1,-1.8134337266286213,-1.8030388355255127,0.01039489110310865
alias,101240,8192,8192,0.1,890717,0,4,-1.8134337266286213,-1.7926812966664631,0.020752429962158203
alias,101240,8192,8192,0.1,890717,20,11,-1.8134337266286213,-1.8238461017608643,-0.010412375132242913
alias,101240,8192,8192,0.1,890717,0,5,-1.8134337266286213,-1.7925602595011394,0.02087346712748195
alias,101241,8192,8192,0.1,184514,21,11,-1.8434791564941406,-1.8954070409138997,-0.05192788441975904
alias,101241,8192,8192,0.1,184514,0,8,-1.8434791564941406,-1.8602298100789387,-0.016750653584798103
alias,101241,8192,8192,0.1,184514,22,7,-1.8434791564941406,-1.8983640670776367,-0.054884910583496094
alias,101241,8192,8192,0.1,184514,21,9,-1.8434791564941406,-1.8125756581624348,0.030903498331705803
alias,101241,8192,8192,0.1,184514,20,2,-1.8434791564941406,-1.841530164082845,0.001948992411295647
alias,101241,8192,8192,0.1,184514,20,9,-1.8434791564941406,-1.8918816248575847,-0.048402468363444084
alias,101241,8192,8192,0.1,184514,17,3,-1.8434791564941406,-1.8776826858520508,-0.034203529357910156
alias,101241,8192,8192,0.1,184514,20,3,-1.8434791564941406,-1.879952112833659,-0.0364729563395183
alias,101241,8192,8192,0.1,184514,19,1,-1.8434791564941406,-1.8355073928833008,0.007971763610839844
alias,101241,8192,8192,0.1,184514,18,3,-1.8434791564941406,-1.9377047220865886,-0.09422556559244799
alias,101241,8192,8192,0.1,184514,20,5,-1.8434791564941406,-1.8334051767985027,0.010073979695637947
alias,101241,8192,8192,0.1,184514,22,10,-1.8434791564941406,-1.8458925882975261,-0.0024134318033854907
alias,101241,8192,8192,0.1,184514,0,11,-1.8434791564941406,-1.8256171544392903,0.017862002054850334
alias,101241,8192,8192,0.1,184514,23,4,-1.8434791564941406,-1.8851381937662761,-0.04165903727213549
alias,101241,8192,8192,0.1,184514,0,2,-1.8434791564941406,-1.8590866724650066,-0.01560751597086596
alias,101241,8192,8192,0.1,184514,0,6,-1.8434791564941406,-1.8826335271199544,-0.03915437062581373
alias,101241,8192,8192,0.1,184514,0,7,-1.8434791564941406,-1.872769037882487,-0.029289881388346428
alias,101241,8192,8192,0.1,184514,0,10,-1.8434791564941406,-1.9033740361531575,-0.05989487965901685
alias,101241,8192,8192,0.1,184514,0,0,-1.8434791564941406,-1.8275623321533203,0.015916824340820312
alias,101241,8192,8192,0.1,184514,0,3,-1.8434791564941406,-1.8651316960652669,-0.021652539571126228
alias,101241,8192,8192,0.1,184514,0,1,-1.8434791564941406,-1.846047083536784,-0.002567927042643303
alias,101241,8192,8192,0.1,184514,0,4,-1.8434791564941406,-1.858289400736491,-0.014810244242350334
alias,101241,8192,8192,0.1,184514,20,11,-1.8434791564941406,-1.8644603093465169,-0.020981152852376228
alias,101241,8192,8192,0.1,184514,0,5,-1.8434791564941406,-1.858925183614095,-0.015446027119954353
paraphrase,201234,8192,8192,0.1,193786,21,11,-2.250237226486206,-2.2399149338404336,0.010322292645772446
paraphrase,201234,8192,8192,0.1,193786,0,8,-2.250237226486206,-2.208584745724996,0.041652480761209976
paraphrase,201234,8192,8192,0.1,193786,22,7,-2.250237226486206,-2.333573857943217,-0.08333663145701076
paraphrase,201234,8192,8192,0.1,193786,21,9,-2.250237226486206,-2.187738021214803,0.06249920527140285
paraphrase,201234,8192,8192,0.1,193786,20,2,-2.250237226486206,-2.2606376012166343,-0.010400374730428208
paraphrase,201234,8192,8192,0.1,193786,20,9,-2.250237226486206,-2.3648131688435874,-0.11457594235738133
paraphrase,201234,8192,8192,0.1,193786,17,3,-2.250237226486206,-2.3752353191375732,-0.12499809265136719
paraphrase,201234,8192,8192,0.1,193786,20,3,-2.250237226486206,-2.25024143854777,-4.2120615639795744e-06
paraphrase,201234,8192,8192,0.1,193786,19,1,-2.250237226486206,-2.2189793984095254,0.03125782807668065
paraphrase,201234,8192,8192,0.1,193786,18,3,-2.250237226486206,-2.312753200531006,-0.0625159740447998
paraphrase,201234,8192,8192,0.1,193786,20,5,-2.250237226486206,-2.2502392530441284,-2.0265579223632812e-06
paraphrase,201234,8192,8192,0.1,193786,22,10,-2.250237226486206,-2.239806334177653,0.010430892308553208
paraphrase,201234,8192,8192,0.1,193786,0,11,-2.250237226486206,-2.19815723101298,0.05207999547322606
paraphrase,201234,8192,8192,0.1,193786,23,4,-2.250237226486206,-2.28147029876709,-0.03123307228088379
paraphrase,201234,8192,8192,0.1,193786,0,2,-2.250237226486206,-2.2189817428588867,0.031255483627319336
paraphrase,201234,8192,8192,0.1,193786,0,6,-2.250237226486206,-2.1876416206359863,0.06259560585021973
paraphrase,201234,8192,8192,0.1,193786,0,7,-2.250237226486206,-2.218986392021179,0.031250834465026855
paraphrase,201234,8192,8192,0.1,193786,0,10,-2.250237226486206,-2.145975867907206,0.10426135857899999
paraphrase,201234,8192,8192,0.1,193786,0,0,-2.250237226486206,-2.1981480916341147,0.05208913485209132
paraphrase,201234,8192,8192,0.1,193786,0,3,-2.250237226486206,-2.2398218711217246,0.01041535536448146
paraphrase,201234,8192,8192,0.1,193786,0,1,-2.250237226486206,-2.2398213942845664,0.010415832201639663
paraphrase,201234,8192,8192,0.1,193786,0,4,-2.250237226486206,-2.2085517247517905,0.04168550173441554
paraphrase,201234,8192,8192,0.1,193786,20,11,-2.250237226486206,-2.2189842462539673,0.03125298023223877
paraphrase,201234,8192,8192,0.1,193786,0,5,-2.250237226486206,-2.2189738750457764,0.03126335144042969
paraphrase,201235,8192,8192,0.1,207278,21,11,-2.3249409993489585,-2.3578457037607827,-0.03290470441182425
paraphrase,201235,8192,8192,0.1,207278,0,8,-2.3249409993489585,-2.3142946561177573,0.010646343231201172
paraphrase,201235,8192,8192,0.1,207278,22,7,-2.3249409993489585,-2.4085254669189453,-0.08358446756998683
paraphrase,201235,8192,8192,0.1,207278,21,9,-2.3249409993489585,-2.231438716252645,0.09350228309631348
paraphrase,201235,8192,8192,0.1,207278,20,2,-2.3249409993489585,-2.3251888751983643,-0.00024787584940577645
paraphrase,201235,8192,8192,0.1,207278,20,9,-2.3249409993489585,-2.4085110823313394,-0.08357008298238089
paraphrase,201235,8192,8192,0.1,207278,17,3,-2.3249409993489585,-2.4615348180135093,-0.13659381866455078
paraphrase,201235,8192,8192,0.1,207278,20,3,-2.3249409993489585,-2.3353569507598877,-0.010415951410929214
paraphrase,201235,8192,8192,0.1,207278,19,1,-2.3249409993489585,-2.2844675381978354,0.04047346115112305
paraphrase,201235,8192,8192,0.1,207278,18,3,-2.3249409993489585,-2.378232796986898,-0.05329179763793945
paraphrase,201235,8192,8192,0.1,207278,20,5,-2.3249409993489585,-2.272850831349691,0.05209016799926758
paraphrase,201235,8192,8192,0.1,207278,22,10,-2.3249409993489585,-2.3770229816436768,-0.052081982294718276
paraphrase,201235,8192,8192,0.1,207278,0,11,-2.3249409993489585,-2.3150457541147866,0.009895245234171846
paraphrase,201235,8192,8192,0.1,207278,23,4,-2.3249409993489585,-2.366611878077189,-0.0416708787282305
paraphrase,201235,8192,8192,0.1,207278,0,2,-2.3249409993489585,-2.314318895339966,0.010622104008992661
paraphrase,201235,8192,8192,0.1,207278,0,6,-2.3249409993489585,-2.2302754720052085,0.09466552734375
paraphrase,201235,8192,8192,0.1,207278,0,7,-2.3249409993489585,-2.3254710038503013,-0.0005300045013427734
paraphrase,201235,8192,8192,0.1,207278,0,10,-2.3249409993489585,-2.209439277648926,0.1155017217000327
paraphrase,201235,8192,8192,0.1,207278,0,0,-2.3249409993489585,-2.3038970629374185,0.02104393641154001
paraphrase,201235,8192,8192,0.1,207278,0,3,-2.3249409993489585,-2.335146188735962,-0.010205189387003433
paraphrase,201235,8192,8192,0.1,207278,0,1,-2.3249409993489585,-2.3037057717641196,0.021235227584838867
paraphrase,201235,8192,8192,0.1,207278,0,4,-2.3249409993489585,-2.293276309967041,0.031664689381917466
paraphrase,201235,8192,8192,0.1,207278,20,11,-2.3249409993489585,-2.2731031576792398,0.05183784166971872
paraphrase,201235,8192,8192,0.1,207278,0,5,-2.3249409993489585,-2.3035195668538413,0.021421432495117188
paraphrase,201236,8192,8191,0.1,331504,21,11,-2.178695241610209,-2.2621596256891885,-0.08346438407897949
paraphrase,201236,8192,8191,0.1,331504,0,8,-2.178695241610209,-2.1682878732681274,0.010407368342081558
paraphrase,201236,8192,8191,0.1,331504,22,7,-2.178695241610209,-2.3139383792877197,-0.13524313767751073
paraphrase,201236,8192,8191,0.1,331504,21,9,-2.178695241610209,-2.1681135495503745,0.010581692059834502
paraphrase,201236,8192,8191,0.1,331504,20,2,-2.178695241610209,-2.168125589688619,0.010569651921589873
paraphrase,201236,8192,8191,0.1,331504,20,9,-2.178695241610209,-2.2930701971054077,-0.11437495549519872
paraphrase,201236,8192,8191,0.1,331504,17,3,-2.178695241610209,-2.323994755744934,-0.14529951413472508
paraphrase,201236,8192,8191,0.1,331504,20,3,-2.178695241610209,-2.199462413787842,-0.020767172177632798
paraphrase,201236,8192,8191,0.1,331504,19,1,-2.178695241610209,-2.1785661379496255,0.0001291036605834961
paraphrase,201236,8192,8191,0.1,331504,18,3,-2.178695241610209,-2.3044209082921348,-0.12572566668192575
paraphrase,201236,8192,8191,0.1,331504,20,5,-2.178695241610209,-2.2412161032358804,-0.06252086162567139
paraphrase,201236,8192,8191,0.1,331504,22,10,-2.178695241610209,-2.2098335425059,-0.031138300895690918
paraphrase,201236,8192,8191,0.1,331504,0,11,-2.178695241610209,-2.157704989115397,0.02099025249481201
paraphrase,201236,8192,8191,0.1,331504,23,4,-2.178695241610209,-2.2203789552052817,-0.041683713595072724
paraphrase,201236,8192,8191,0.1,331504,0,2,-2.178695241610209,-2.147513826688131,0.031181414922078154
paraphrase,201236,8192,8191,0.1,331504,0,6,-2.178695241610209,-2.18825356165568,-0.009558320045471191
paraphrase,201236,8192,8191,0.1,331504,0,7,-2.178695241610209,-2.1678492625554404,0.010845979054768584
paraphrase,201236,8192,8191,0.1,331504,0,10,-2.178695241610209,-2.125749190648397,0.05294605096181204
paraphrase,201236,8192,8191,0.1,331504,0,0,-2.178695241610209,-2.1266247431437173,0.0520704984664917
paraphrase,201236,8192,8191,0.1,331504,0,3,-2.178695241610209,-2.1683435837427774,0.01035165786743164
paraphrase,201236,8192,8191,0.1,331504,0,1,-2.178695241610209,-2.199237863222758,-0.020542621612548828
paraphrase,201236,8192,8191,0.1,331504,0,4,-2.178695241610209,-2.1683226823806763,0.01037255922953273
paraphrase,201236,8192,8191,0.1,331504,20,11,-2.178695241610209,-2.189157327016195,-0.01046208540598581
paraphrase,201236,8192,8191,0.1,331504,0,5,-2.178695241610209,-2.178026795387268,0.0006684462229409327
paraphrase,201237,8192,8192,0.1,888821,21,11,-2.145953814188639,-2.135549545288086,0.010404268900553237
paraphrase,201237,8192,8192,0.1,888821,0,8,-2.145953814188639,-2.1459455490112305,8.265177408706137e-06
paraphrase,201237,8192,8192,0.1,888821,22,7,-2.145953814188639,-2.1459592978159585,-5.4836273193359375e-06
paraphrase,201237,8192,8192,0.1,888821,21,9,-2.145953814188639,-2.1147023836771646,0.03125143051147461
paraphrase,201237,8192,8192,0.1,888821,20,2,-2.145953814188639,-2.156369209289551,-0.010415395100911606
paraphrase,201237,8192,8192,0.1,888821,20,9,-2.145953814188639,-2.2084474563598633,-0.062493642171224106
paraphrase,201237,8192,8192,0.1,888821,17,3,-2.145953814188639,-2.1980273723602295,-0.05207355817159032
paraphrase,201237,8192,8192,0.1,888821,20,3,-2.145953814188639,-2.1251206398010254,0.020833174387613784
paraphrase,201237,8192,8192,0.1,888821,19,1,-2.145953814188639,-2.1042840480804443,0.04166976610819484
paraphrase,201237,8192,8192,0.1,888821,18,3,-2.145953814188639,-2.177225112915039,-0.03127129872639989
paraphrase,201237,8192,8192,0.1,888821,20,5,-2.145953814188639,-2.1667937437693277,-0.020839929580688477
paraphrase,201237,8192,8192,0.1,888821,22,10,-2.145953814188639,-2.1876158714294434,-0.041662057240804184
paraphrase,201237,8192,8192,0.1,888821,0,11,-2.145953814188639,-2.1147099335988364,0.031243880589802764
paraphrase,201237,8192,8192,0.1,888821,23,4,-2.145953814188639,-2.1772021452585855,-0.03124833106994629
paraphrase,201237,8192,8192,0.1,888821,0,2,-2.145953814188639,-2.0938587586085,0.05209505558013916
paraphrase,201237,8192,8192,0.1,888821,0,6,-2.145953814188639,-2.062576095263163,0.08337771892547607
paraphrase,201237,8192,8192,0.1,888821,0,7,-2.145953814188639,-2.1459521452585855,1.6689300537109375e-06
paraphrase,201237,8192,8192,0.1,888821,0,10,-2.145953814188639,-2.0417433977127075,0.10421041647593166
paraphrase,201237,8192,8192,0.1,888821,0,0,-2.145953814188639,-2.0834567546844482,0.06249705950419093
paraphrase,201237,8192,8192,0.1,888821,0,3,-2.145953814188639,-2.1355419953664145,0.010411818822224639
paraphrase,201237,8192,8192,0.1,888821,0,1,-2.145953814188639,-2.1355267763137817,0.010427037874857437
paraphrase,201237,8192,8192,0.1,888821,0,4,-2.145953814188639,-2.125105341275533,0.020848472913105986
paraphrase,201237,8192,8192,0.1,888821,20,11,-2.145953814188639,-2.1459497610727944,4.0531158447265625e-06
paraphrase,201237,8192,8192,0.1,888821,0,5,-2.145953814188639,-2.114689310391744,0.03126450379689505
paraphrase,201238,8192,8193,0.1,987809,21,11,-2.062677542368571,-2.0523014863332114,0.010376056035359404
paraphrase,201238,8192,8193,0.1,987809,0,8,-2.062677542368571,-2.0418524742126465,0.02082506815592433
paraphrase,201238,8192,8193,0.1,987809,22,7,-2.062677542368571,-2.1251844565073648,-0.06250691413879395
paraphrase,201238,8192,8193,0.1,987809,21,9,-2.062677542368571,-2.062682310740153,-4.76837158203125e-06
paraphrase,201238,8192,8193,0.1,987809,20,2,-2.062677542368571,-2.083502451578776,-0.020824909210205078
paraphrase,201238,8192,8193,0.1,987809,20,9,-2.062677542368571,-2.125181198120117,-0.06250365575154637
paraphrase,201238,8192,8193,0.1,987809,17,3,-2.062677542368571,-2.114728053410848,-0.052050511042277314
paraphrase,201238,8192,8193,0.1,987809,20,3,-2.062677542368571,-2.093933582305908,-0.03125603993733739
paraphrase,201238,8192,8193,0.1,987809,19,1,-2.062677542368571,-2.062682628631592,-5.086263020981363e-06
paraphrase,201238,8192,8193,0.1,987809,18,3,-2.062677542368571,-2.1460389296213784,-0.08336138725280762
paraphrase,201238,8192,8193,0.1,987809,20,5,-2.062677542368571,-2.093923489252726,-0.031245946884155273
paraphrase,201238,8192,8193,0.1,987809,22,10,-2.062677542368571,-2.09393048286438,-0.03125294049580907
paraphrase,201238,8192,8193,0.1,987809,0,11,-2.062677542368571,-2.0210370222727456,0.041640520095825195
paraphrase,201238,8192,8193,0.1,987809,23,4,-2.062677542368571,-2.093921502431234,-0.031243960062663056
paraphrase,201238,8192,8193,0.1,987809,0,2,-2.062677542368571,-2.0314098596572876,0.03126768271128322
paraphrase,201238,8192,8193,0.1,987809,0,6,-2.062677542368571,-2.052179495493571,0.010498046875
paraphrase,201238,8192,8193,0.1,987809,0,7,-2.062677542368571,-2.0626811583836875,-3.6160151166697574e-06
paraphrase,201238,8192,8193,0.1,987809,0,10,-2.062677542368571,-2.010513106981913,0.052164435386657715
paraphrase,201238,8192,8193,0.1,987809,0,0,-2.062677542368571,-2.0314172903696694,0.03126025199890137
paraphrase,201238,8192,8193,0.1,987809,0,3,-2.062677542368571,-2.073079506556193,-0.01040196418762207
paraphrase,201238,8192,8193,0.1,987809,0,1,-2.062677542368571,-2.0730809768040976,-0.010403434435526826
paraphrase,201238,8192,8193,0.1,987809,0,4,-2.062677542368571,-2.0730624198913574,-0.010384877522786606
paraphrase,201238,8192,8193,0.1,987809,20,11,-2.062677542368571,-2.0626793702443442,-1.8278757734080386e-06
paraphrase,201238,8192,8193,0.1,987809,0,5,-2.062677542368571,-2.052240173021952,0.010437369346618652
paraphrase,201239,8192,8192,0.1,845811,21,11,-2.136019706726074,-2.156929691632589,-0.020909984906514634
paraphrase,201239,8192,8192,0.1,845811,0,8,-2.136019706726074,-2.135981639226278,3.806749979640145e-05
paraphrase,201239,8192,8192,0.1,845811,22,7,-2.136019706726074,-2.281887173652649,-0.1458674669265747
paraphrase,201239,8192,8192,0.1,845811,21,9,-2.136019706726074,-2.1048169136047363,0.03120279312133789
paraphrase,201239,8192,8192,0.1,845811,20,2,-2.136019706726074,-2.177677790323893,-0.04165808359781886
paraphrase,201239,8192,8192,0.1,845811,20,9,-2.136019706726074,-2.219290574391683,-0.08327086766560887
paraphrase,201239,8192,8192,0.1,845811,17,3,-2.136019706726074,-2.240055203437805,-0.10403549671173096
paraphrase,201239,8192,8192,0.1,845811,20,3,-2.136019706726074,-2.1673222382863364,-0.03130253156026219
paraphrase,201239,8192,8192,0.1,845811,19,1,-2.136019706726074,-2.1672943433125815,-0.03127463658650731
paraphrase,201239,8192,8192,0.1,845811,18,3,-2.136019706726074,-2.219645102818807,-0.0836253960927329
paraphrase,201239,8192,8192,0.1,845811,20,5,-2.136019706726074,-2.1464762687683105,-0.010456562042236328
paraphrase,201239,8192,8192,0.1,845811,22,10,-2.136019706726074,-2.1776885191599527,-0.04166881243387843
paraphrase,201239,8192,8192,0.1,845811,0,11,-2.136019706726074,-2.1151699225107827,0.02084978421529149
paraphrase,201239,8192,8192,0.1,845811,23,4,-2.136019706726074,-2.1985154151916504,-0.06249570846557617
paraphrase,201239,8192,8192,0.1,845811,0,2,-2.136019706726074,-2.1254218419392905,0.010597864786783706
paraphrase,201239,8192,8192,0.1,845811,0,6,-2.136019706726074,-2.1356430848439536,0.0003766218821206202
paraphrase,201239,8192,8192,0.1,845811,0,7,-2.136019706726074,-2.125489870707194,0.010529836018880356
paraphrase,201239,8192,8192,0.1,845811,0,10,-2.136019706726074,-2.1045367320378623,0.03148297468821193
paraphrase,201239,8192,8192,0.1,845811,0,0,-2.136019706726074,-2.1048501332600913,0.031169573465982925
paraphrase,201239,8192,8192,0.1,845811,0,3,-2.136019706726074,-2.13596518834432,5.451838175440926e-05
paraphrase,201239,8192,8192,0.1,845811,0,1,-2.136019706726074,-2.167256514231364,-0.031236807505289566
paraphrase,201239,8192,8192,0.1,845811,0,4,-2.136019706726074,-2.1567806402842202,-0.02076093355814601
